ID,English_name,Vocalization_type,Quality,Date,X,Y,Clean_Time,Datetime,Date_String
52440,Lesser Birchbeere,Call,A,5/23/2010,73,61,0:00,5/23/2010 0:00,5/23/2010 0:00
47217,Lesser Birchbeere,Call,A,7/25/1983,82,51,0:00,7/25/1983 0:00,7/25/1983 0:00
42584,Lesser Birchbeere,Call,A,6/20/2009,88,57,5:30,6/20/2009 5:30,6/20/2009 5:30
34862,Lesser Birchbeere,Call,A,5/24/2009,75,48,15:10,5/24/2009 15:10,5/24/2009 15:10
34783,Lesser Birchbeere,Call,A,5/28/2008,87,60,11:00,5/28/2008 11:00,5/28/2008 11:00
34782,Lesser Birchbeere,Call,A,5/28/2008,142,88,11:00,5/28/2008 11:00,5/28/2008 11:00
29509,Lesser Birchbeere,Call,A,5/30/2008,87,38,9:00,5/30/2008 9:00,5/30/2008 9:00
406225,Lesser Birchbeere,Call,B,3/16/2018,79,53,9:29,3/16/2018 9:29,3/16/2018 9:29
398815,Lesser Birchbeere,Call,B,1/7/2018,77,49,8:30,1/7/2018 8:30,1/7/2018 8:30
388615,Lesser Birchbeere,Call,B,9/23/2015,149,105,9:30,9/23/2015 9:30,9/23/2015 9:30
388613,Lesser Birchbeere,Call,B,9/23/2015,80,50,9:00,9/23/2015 9:00,9/23/2015 9:00
377861,Lesser Birchbeere,Call,B,6/11/2000,75,54,6:53,6/11/2000 6:53,6/11/2000 6:53
377860,Lesser Birchbeere,Call,B,6/11/2000,67,94,6:46,6/11/2000 6:46,6/11/2000 6:46
357662,Lesser Birchbeere,Call,B,2/13/2017,85,36,9:26,2/13/2017 9:26,2/13/2017 9:26
329010,Lesser Birchbeere,Call,B,6/4/2016,138,69,17:42,6/4/2016 17:42,6/4/2016 17:42
323534,Lesser Birchbeere,Call,B,6/21/2016,78,58,8:00,6/21/2016 8:00,6/21/2016 8:00
318018,Lesser Birchbeere,Call,B,5/2/2016,143,65,9:23,5/2/2016 9:23,5/2/2016 9:23
312747,Lesser Birchbeere,Call,B,4/16/2016,143,67,8:00,4/16/2016 8:00,4/16/2016 8:00
312712,Lesser Birchbeere,Call,B,4/17/2016,79,53,6:00,4/17/2016 6:00,4/17/2016 6:00
234990,Lesser Birchbeere,Call,B,4/9/2015,142,112,18:00,4/9/2015 18:00,4/9/2015 18:00
220910,Lesser Birchbeere,Call,B,3/20/1998,80,52,7:00,3/20/1998 7:00,3/20/1998 7:00
220909,Lesser Birchbeere,Call,B,4/18/2003,121,85,17:00,4/18/2003 17:00,4/18/2003 17:00
220908,Lesser Birchbeere,Call,B,4/18/2003,88,50,12:30,4/18/2003 12:30,4/18/2003 12:30
220907,Lesser Birchbeere,Call,B,4/19/2003,85,52,9:00,4/19/2003 9:00,4/19/2003 9:00
210719,Lesser Birchbeere,Call,B,2/12/1990,79,64,9:30,2/12/1990 9:30,2/12/1990 9:30
204242,Lesser Birchbeere,Call,B,11/28/2014,83,58,10:30,11/28/2014 10:30,11/28/2014 10:30
190805,Lesser Birchbeere,Call,B,8/13/2014,79,46,11:13,8/13/2014 11:13,8/13/2014 11:13
181058,Lesser Birchbeere,Call,B,4/12/2014,126,71,9:00,4/12/2014 9:00,4/12/2014 9:00
177796,Lesser Birchbeere,Call,B,5/9/2014,69,92,16:32,5/9/2014 16:32,5/9/2014 16:32
173992,Lesser Birchbeere,Call,B,4/6/2014,86,51,17:00,4/6/2014 17:00,4/6/2014 17:00
173551,Lesser Birchbeere,Song,B,5/14/2012,72,55,13:00,5/14/2012 13:00,5/14/2012 13:00
173541,Lesser Birchbeere,Call,B,4/30/2012,140,67,12:00,4/30/2012 12:00,4/30/2012 12:00
172443,Lesser Birchbeere,Call,B,4/5/2013,55,103,10:02,4/5/2013 10:02,4/5/2013 10:02
170706,Lesser Birchbeere,Call,B,3/22/2014,83,60,17:00,3/22/2014 17:00,3/22/2014 17:00
169201,Lesser Birchbeere,Call,B,2/25/2014,84,43,8:28,2/25/2014 8:28,2/25/2014 8:28
169200,Lesser Birchbeere,Call,B,2/25/2014,85,57,8:31,2/25/2014 8:31,2/25/2014 8:31
169198,Lesser Birchbeere,Call,B,3/1/2014,76,89,8:31,3/1/2014 8:31,3/1/2014 8:31
165080,Lesser Birchbeere,Call,B,1/18/2014,155,108,8:00,1/18/2014 8:00,1/18/2014 8:00
164630,Lesser Birchbeere,Call,B,1/12/2014,70,60,9:00,1/12/2014 9:00,1/12/2014 9:00
160790,Lesser Birchbeere,Call,B,6/16/2013,77,35,18:20,6/16/2013 18:20,6/16/2013 18:20
160323,Lesser Birchbeere,Call,B,5/5/2013,81,53,6:12,5/5/2013 6:12,5/5/2013 6:12
160294,Lesser Birchbeere,Call,B,5/4/2013,84,46,6:58,5/4/2013 6:58,5/4/2013 6:58
160292,Lesser Birchbeere,Call,B,5/4/2013,142,58,6:49,5/4/2013 6:49,5/4/2013 6:49
159950,Lesser Birchbeere,Call,B,2/17/2013,41,107,18:17,2/17/2013 18:17,2/17/2013 18:17
159404,Lesser Birchbeere,Call,B,9/1/2012,79,68,6:52,9/1/2012 6:52,9/1/2012 6:52
153027,Lesser Birchbeere,Call,B,6/26/2013,82,51,6:00,6/26/2013 6:00,6/26/2013 6:00
148697,Lesser Birchbeere,Call,B,11/25/2012,69,53,9:00,11/25/2012 9:00,11/25/2012 9:00
147349,Lesser Birchbeere,Call,B,8/25/2013,78,44,8:39,8/25/2013 8:39,8/25/2013 8:39
143721,Lesser Birchbeere,Call,B,7/7/2013,51,38,12:00,7/7/2013 12:00,7/7/2013 12:00
139866,Lesser Birchbeere,Call,B,5/27/2013,81,43,10:30,5/27/2013 10:30,5/27/2013 10:30
139847,Lesser Birchbeere,Call,B,6/23/2013,76,47,0:37,6/23/2013 0:37,6/23/2013 0:37
138711,Lesser Birchbeere,Call,B,6/17/2013,146,100,19:45,6/17/2013 19:45,6/17/2013 19:45
129073,Lesser Birchbeere,Call,B,4/7/2013,81,47,7:27,4/7/2013 7:27,4/7/2013 7:27
128235,Lesser Birchbeere,Call,B,4/1/2013,87,53,15:00,4/1/2013 15:00,4/1/2013 15:00
128228,Lesser Birchbeere,Call,B,4/1/2013,85,57,15:00,4/1/2013 15:00,4/1/2013 15:00
105256,Lesser Birchbeere,Call,B,4/3/2012,50,47,0:00,4/3/2012 0:00,4/3/2012 0:00
103966,Lesser Birchbeere,Call,B,6/17/2012,83,53,10:30,6/17/2012 10:30,6/17/2012 10:30
103965,Lesser Birchbeere,Call,B,6/17/2012,65,57,10:30,6/17/2012 10:30,6/17/2012 10:30
103452,Lesser Birchbeere,Call,B,5/6/2012,80,54,7:20,5/6/2012 7:20,5/6/2012 7:20
102212,Lesser Birchbeere,Call,B,5/27/2012,75,101,8:40,5/27/2012 8:40,5/27/2012 8:40
97354,Lesser Birchbeere,Call,B,3/25/2012,61,41,9:30,3/25/2012 9:30,3/25/2012 9:30
95725,Lesser Birchbeere,Call,B,6/24/2011,146,98,15:35,6/24/2011 15:35,6/24/2011 15:35
95724,Lesser Birchbeere,Call,B,8/5/2009,84,50,16:55,8/5/2009 16:55,8/5/2009 16:55
95723,Lesser Birchbeere,Call,B,8/5/2009,45,110,16:50,8/5/2009 16:50,8/5/2009 16:50
95722,Lesser Birchbeere,Call,B,8/5/2009,67,57,16:45,8/5/2009 16:45,8/5/2009 16:45
95720,Lesser Birchbeere,Call,B,8/5/2009,65,104,16:45,8/5/2009 16:45,8/5/2009 16:45
95719,Lesser Birchbeere,Call,B,8/4/2008,70,47,10:25,8/4/2008 10:25,8/4/2008 10:25
95718,Lesser Birchbeere,Call,B,10/4/2005,147,106,11:30,10/4/2005 11:30,10/4/2005 11:30
95717,Lesser Birchbeere,Call,B,8/4/2004,91,45,11:30,8/4/2004 11:30,8/4/2004 11:30
81078,Lesser Birchbeere,Song,B,6/8/2011,124,77,7:00,6/8/2011 7:00,6/8/2011 7:00
62728,Lesser Birchbeere,Call,B,9/26/2010,73,54,9:29,9/26/2010 9:29,9/26/2010 9:29
59950,Lesser Birchbeere,Call,B,7/28/2010,85,51,7:45,7/28/2010 7:45,7/28/2010 7:45
59949,Lesser Birchbeere,Call,B,7/28/2010,81,53,7:45,7/28/2010 7:45,7/28/2010 7:45
59948,Lesser Birchbeere,Call,B,7/28/2010,81,49,7:45,7/28/2010 7:45,7/28/2010 7:45
56424,Lesser Birchbeere,Call,B,4/7/2008,54,150,9:00,4/7/2008 9:00,4/7/2008 9:00
31170,Lesser Birchbeere,Call,B,6/25/2008,76,62,0:00,6/25/2008 0:00,6/25/2008 0:00
21391,Lesser Birchbeere,Call,B,3/16/2007,81,52,18:00,3/16/2007 18:00,3/16/2007 18:00
16958,Lesser Birchbeere,Call,B,5/29/2007,83,45,0:00,5/29/2007 0:00,5/29/2007 0:00
399993,Lesser Birchbeere,"Call, Song",C,1/21/2018,81,39,8:30,1/21/2018 8:30,1/21/2018 8:30
398883,Lesser Birchbeere,Song,C,12/30/2017,85,51,12:03,12/30/2017 12:03,12/30/2017 12:03
308144,Lesser Birchbeere,Call,C,3/16/2016,50,100,21:00,3/16/2016 21:00,3/16/2016 21:00
281906,Lesser Birchbeere,Call,C,9/18/2015,60,77,16:30,9/18/2015 16:30,9/18/2015 16:30
255699,Lesser Birchbeere,Call,C,7/7/2015,121,79,18:00,7/7/2015 18:00,7/7/2015 18:00
235014,Lesser Birchbeere,Call,C,4/7/2015,76,57,19:00,4/7/2015 19:00,4/7/2015 19:00
234162,Lesser Birchbeere,Call,C,4/3/2015,82,53,14:00,4/3/2015 14:00,4/3/2015 14:00
233794,Lesser Birchbeere,Call,C,3/31/2015,152,95,12:22,3/31/2015 12:22,3/31/2015 12:22
187276,Lesser Birchbeere,Call,C,7/10/1993,76,53,0:00,7/10/1993 0:00,7/10/1993 0:00
173549,Lesser Birchbeere,Call,C,5/2/2012,87,46,12:30,5/2/2012 12:30,5/2/2012 12:30
152344,Lesser Birchbeere,Call,C,6/4/2013,137,94,23:00,6/4/2013 23:00,6/4/2013 23:00
143640,Lesser Birchbeere,Call,C,5/20/2013,83,49,22:00,5/20/2013 22:00,5/20/2013 22:00
138333,Lesser Birchbeere,Call,C,5/12/2013,84,55,13:50,5/12/2013 13:50,5/12/2013 13:50
98204,Lesser Birchbeere,Call,C,4/5/2012,81,51,22:00,4/5/2012 22:00,4/5/2012 22:00
56422,Lesser Birchbeere,Call,C,5/3/2008,161,93,11:00,5/3/2008 11:00,5/3/2008 11:00
56420,Lesser Birchbeere,Song,C,5/3/2008,78,50,11:00,5/3/2008 11:00,5/3/2008 11:00
16957,Lesser Birchbeere,Call,C,5/29/2007,81,52,0:00,5/29/2007 0:00,5/29/2007 0:00
11721,Lesser Birchbeere,Call,C,7/20/2006,64,60,6:00,7/20/2006 6:00,7/20/2006 6:00
1148,Lesser Birchbeere,Call,C,6/20/1991,68,67,0:00,6/20/1991 0:00,6/20/1991 0:00
281905,Lesser Birchbeere,Call,D,9/18/2015,52,141,16:30,9/18/2015 16:30,9/18/2015 16:30
129365,Lesser Birchbeere,Call,D,10/14/2000,151,109,9:30,10/14/2000 9:30,10/14/2000 9:30
154791,Lesser Birchbeere,Call,E,6/5/2013,152,109,6:00,6/5/2013 6:00,6/5/2013 6:00
376462,Orange Pine Plover,Call,,6/21/2017,45,55,7:00,6/21/2017 7:00,6/21/2017 7:00
375653,Orange Pine Plover,Song,,6/10/2017,130,70,6:30,6/10/2017 6:30,6/10/2017 6:30
360979,Orange Pine Plover,Call,,1/18/2017,56,39,9:59,1/18/2017 9:59,1/18/2017 9:59
360978,Orange Pine Plover,Call,,1/18/2017,124,67,10:00,1/18/2017 10:00,1/18/2017 10:00
395423,Orange Pine Plover,Call,A,1/21/2017,62,41,14:00,1/21/2017 14:00,1/21/2017 14:00
388598,Orange Pine Plover,Call,A,9/8/2015,45,55,9:00,9/8/2015 9:00,9/8/2015 9:00
385825,Orange Pine Plover,Call,A,2/14/2016,130,70,15:00,2/14/2016 15:00,2/14/2016 15:00
385824,Orange Pine Plover,Call,A,2/14/2016,56,39,15:00,2/14/2016 15:00,2/14/2016 15:00
383949,Orange Pine Plover,Song,A,4/16/2015,124,67,0:00,4/16/2015 0:00,4/16/2015 0:00
383483,Orange Pine Plover,Song,A,5/5/2017,62,42,19:30,5/5/2017 19:30,5/5/2017 19:30
375008,Orange Pine Plover,"Call, Song",A,6/6/2017,62,45,6:30,6/6/2017 6:30,6/6/2017 6:30
370944,Orange Pine Plover,Song,A,5/13/2017,97,41,7:48,5/13/2017 7:48,5/13/2017 7:48
370491,Orange Pine Plover,Song,A,5/12/2017,98,61,6:03,5/12/2017 6:03,5/12/2017 6:03
363065,Orange Pine Plover,Call,A,4/5/2017,121,71,9:30,4/5/2017 9:30,4/5/2017 9:30
362328,Orange Pine Plover,Call,A,3/31/2017,122,76,8:00,3/31/2017 8:00,3/31/2017 8:00
350299,Orange Pine Plover,"Call, Song",A,1/13/2017,127,77,13:00,1/13/2017 13:00,1/13/2017 13:00
348110,Orange Pine Plover,Song,A,12/27/2016,54,52,10:00,12/27/2016 10:00,12/27/2016 10:00
333285,Orange Pine Plover,Call,A,9/4/2016,34,103,7:00,9/4/2016 7:00,9/4/2016 7:00
322769,Orange Pine Plover,Call,A,6/19/2016,95,55,8:00,6/19/2016 8:00,6/19/2016 8:00
318897,Orange Pine Plover,Song,A,5/25/2016,62,41,8:30,5/25/2016 8:30,5/25/2016 8:30
316285,Orange Pine Plover,Song,A,5/1/2016,50,29,8:49,5/1/2016 8:49,5/1/2016 8:49
316284,Orange Pine Plover,Song,A,5/1/2016,56,38,8:48,5/1/2016 8:48,5/1/2016 8:48
313159,Orange Pine Plover,Song,A,3/20/2016,59,47,9:00,3/20/2016 9:00,3/20/2016 9:00
312725,Orange Pine Plover,Call,A,4/16/2016,55,152,8:14,4/16/2016 8:14,4/16/2016 8:14
311712,Orange Pine Plover,Call,A,3/19/2016,61,41,13:00,3/19/2016 13:00,3/19/2016 13:00
310835,Orange Pine Plover,Song,A,5/22/2015,120,83,10:30,5/22/2015 10:30,5/22/2015 10:30
309396,Orange Pine Plover,Call,A,3/15/2016,64,77,10:00,3/15/2016 10:00,3/15/2016 10:00
308401,Orange Pine Plover,Call,A,3/23/2016,104,80,9:00,3/23/2016 9:00,3/23/2016 9:00
306851,Orange Pine Plover,Call,A,3/13/2016,115,74,8:00,3/13/2016 8:00,3/13/2016 8:00
305136,Orange Pine Plover,Song,A,2/28/2016,66,44,12:00,2/28/2016 12:00,2/28/2016 12:00
305015,Orange Pine Plover,Call,A,4/12/2015,68,46,0:00,4/12/2015 0:00,4/12/2015 0:00
299474,Orange Pine Plover,Call,A,6/8/2015,124,76,16:06,6/8/2015 16:06,6/8/2015 16:06
236017,Orange Pine Plover,Call,A,4/15/2015,132,76,13:02,4/15/2015 13:02,4/15/2015 13:02
196755,Orange Pine Plover,Call,A,9/18/2014,45,107,7:15,9/18/2014 7:15,9/18/2014 7:15
174892,Orange Pine Plover,Call,A,4/16/2014,62,37,13:00,4/16/2014 13:00,4/16/2014 13:00
174397,Orange Pine Plover,"Call, Song",A,3/15/2014,61,31,7:53,3/15/2014 7:53,3/15/2014 7:53
172590,Orange Pine Plover,Song,A,3/10/2014,62,56,13:30,3/10/2014 13:30,3/10/2014 13:30
168057,Orange Pine Plover,Call,A,12/28/2008,124,75,8:00,12/28/2008 8:00,12/28/2008 8:00
167849,Orange Pine Plover,Call,A,2/17/2014,124,56,10:24,2/17/2014 10:24,2/17/2014 10:24
164758,Orange Pine Plover,Call,A,1/14/2014,66,37,8:13,1/14/2014 8:13,1/14/2014 8:13
145941,Orange Pine Plover,Call,A,8/1/2013,56,41,8:10,8/1/2013 8:10,8/1/2013 8:10
145938,Orange Pine Plover,Call,A,8/9/2013,59,50,8:29,8/9/2013 8:29,8/9/2013 8:29
101646,Orange Pine Plover,"Call, Song",A,5/12/2012,54,39,11:45,5/12/2012 11:45,5/12/2012 11:45
97374,Orange Pine Plover,"Call, Song",A,3/25/2012,119,72,11:10,3/25/2012 11:10,3/25/2012 11:10
60068,Orange Pine Plover,Call,A,8/8/2010,124,77,15:30,8/8/2010 15:30,8/8/2010 15:30
59158,Orange Pine Plover,Song,A,5/8/2010,82,33,10:00,5/8/2010 10:00,5/8/2010 10:00
52353,Orange Pine Plover,Song,A,5/23/2010,122,69,10:00,5/23/2010 10:00,5/23/2010 10:00
52352,Orange Pine Plover,Song,A,5/23/2010,127,75,10:00,5/23/2010 10:00,5/23/2010 10:00
33596,Orange Pine Plover,Song,A,4/26/2009,68,38,10:40,4/26/2009 10:40,4/26/2009 10:40
33585,Orange Pine Plover,Song,A,4/27/2009,124,80,8:50,4/27/2009 8:50,4/27/2009 8:50
31003,Orange Pine Plover,Song,A,4/27/2008,126,67,0:00,4/27/2008 0:00,4/27/2008 0:00
29511,Orange Pine Plover,Call,A,6/21/2008,126,66,12:45,6/21/2008 12:45,6/21/2008 12:45
29510,Orange Pine Plover,"Call, Song",A,6/21/2008,119,75,12:45,6/21/2008 12:45,6/21/2008 12:45
18385,Orange Pine Plover,Song,A,3/9/2008,124,74,10:37,3/9/2008 10:37,3/9/2008 10:37
18383,Orange Pine Plover,Song,A,3/9/2008,70,39,8:51,3/9/2008 8:51,3/9/2008 8:51
16871,Orange Pine Plover,Call,A,2/23/2007,55,143,0:00,2/23/2007 0:00,2/23/2007 0:00
15186,Orange Pine Plover,Call,A,5/7/2007,55,38,18:30,5/7/2007 18:30,5/7/2007 18:30
15184,Orange Pine Plover,Song,A,3/27/2007,121,77,8:02,3/27/2007 8:02,3/27/2007 8:02
397019,Orange Pine Plover,Call,B,12/23/2017,114,56,8:30,12/23/2017 8:30,12/23/2017 8:30
391655,Orange Pine Plover,Call,B,10/19/2017,62,42,9:30,10/19/2017 9:30,10/19/2017 9:30
391445,Orange Pine Plover,Call,B,10/19/2017,121,76,13:00,10/19/2017 13:00,10/19/2017 13:00
390595,Orange Pine Plover,Song,B,5/27/2017,141,113,18:09,5/27/2017 18:09,5/27/2017 18:09
390275,Orange Pine Plover,Song,B,4/28/2016,132,75,0:00,4/28/2016 0:00,4/28/2016 0:00
390274,Orange Pine Plover,Song,B,4/28/2016,112,89,0:00,4/28/2016 0:00,4/28/2016 0:00
390273,Orange Pine Plover,Song,B,4/28/2016,65,44,0:00,4/28/2016 0:00,4/28/2016 0:00
388720,Orange Pine Plover,Call,B,4/4/2017,123,77,9:30,4/4/2017 9:30,4/4/2017 9:30
387176,Orange Pine Plover,Call,B,8/30/2017,64,43,10:34,8/30/2017 10:34,8/30/2017 10:34
387175,Orange Pine Plover,Song,B,8/30/2017,66,55,10:06,8/30/2017 10:06,8/30/2017 10:06
382862,Orange Pine Plover,Song,B,7/25/2017,58,40,10:00,7/25/2017 10:00,7/25/2017 10:00
380308,Orange Pine Plover,Song,B,7/18/2017,108,70,10:00,7/18/2017 10:00,7/18/2017 10:00
373495,Orange Pine Plover,Call,B,4/17/2017,65,36,18:30,4/17/2017 18:30,4/17/2017 18:30
373258,Orange Pine Plover,Song,B,4/4/2017,60,33,18:30,4/4/2017 18:30,4/4/2017 18:30
372260,Orange Pine Plover,"Call, Song",B,5/27/2017,142,113,11:00,5/27/2017 11:00,5/27/2017 11:00
371490,Orange Pine Plover,Call,B,5/15/2017,54,106,11:22,5/15/2017 11:22,5/15/2017 11:22
370056,Orange Pine Plover,Song,B,3/8/2017,114,80,8:30,3/8/2017 8:30,3/8/2017 8:30
370005,Orange Pine Plover,Call,B,3/8/2017,63,14,8:00,3/8/2017 8:00,3/8/2017 8:00
368804,Orange Pine Plover,Song,B,5/10/2017,54,147,10:30,5/10/2017 10:30,5/10/2017 10:30
363522,Orange Pine Plover,Song,B,4/8/2017,109,47,17:30,4/8/2017 17:30,4/8/2017 17:30
363521,Orange Pine Plover,Song,B,4/8/2017,34,45,17:00,4/8/2017 17:00,4/8/2017 17:00
360933,Orange Pine Plover,Song,B,2/19/2017,114,80,9:00,2/19/2017 9:00,2/19/2017 9:00
356775,Orange Pine Plover,Song,B,2/25/2017,112,65,9:00,2/25/2017 9:00,2/25/2017 9:00
356765,Orange Pine Plover,Song,B,2/25/2017,60,41,8:00,2/25/2017 8:00,2/25/2017 8:00
351543,Orange Pine Plover,Song,B,1/20/2017,113,72,9:00,1/20/2017 9:00,1/20/2017 9:00
351452,Orange Pine Plover,Call,B,1/19/2017,121,75,13:00,1/19/2017 13:00,1/19/2017 13:00
343932,Orange Pine Plover,Song,B,4/25/2016,124,78,6:48,4/25/2016 6:48,4/25/2016 6:48
343931,Orange Pine Plover,Song,B,4/25/2016,121,71,6:47,4/25/2016 6:47,4/25/2016 6:47
327793,Orange Pine Plover,Call,B,7/11/2016,57,29,10:00,7/11/2016 10:00,7/11/2016 10:00
325166,Orange Pine Plover,Song,B,4/8/2013,63,49,9:00,4/8/2013 9:00,4/8/2013 9:00
324975,Orange Pine Plover,Call,B,6/29/2016,67,53,9:30,6/29/2016 9:30,6/29/2016 9:30
316238,Orange Pine Plover,Call,B,4/11/2015,53,42,8:30,4/11/2015 8:30,4/11/2015 8:30
313625,Orange Pine Plover,Call,B,4/24/2016,128,77,7:30,4/24/2016 7:30,4/24/2016 7:30
313505,Orange Pine Plover,Song,B,4/23/2016,61,41,8:30,4/23/2016 8:30,4/23/2016 8:30
312729,Orange Pine Plover,"Call, Song",B,4/16/2016,117,74,7:51,4/16/2016 7:51,4/16/2016 7:51
312728,Orange Pine Plover,Call,B,4/16/2016,63,30,8:24,4/16/2016 8:24,4/16/2016 8:24
312726,Orange Pine Plover,Call,B,4/16/2016,59,64,8:29,4/16/2016 8:29,4/16/2016 8:29
311713,Orange Pine Plover,Call,B,3/19/2016,59,44,13:00,3/19/2016 13:00,3/19/2016 13:00
310945,Orange Pine Plover,,B,4/8/2016,110,69,17:00,4/8/2016 17:00,4/8/2016 17:00
310901,Orange Pine Plover,Call,B,4/5/2016,47,44,10:00,4/5/2016 10:00,4/5/2016 10:00
310900,Orange Pine Plover,Call,B,4/5/2016,54,44,10:00,4/5/2016 10:00,4/5/2016 10:00
299480,Orange Pine Plover,Call,B,6/8/2015,47,149,15:14,6/8/2015 15:14,6/8/2015 15:14
297110,Orange Pine Plover,Call,B,12/12/2015,61,41,13:00,12/12/2015 13:00,12/12/2015 13:00
297109,Orange Pine Plover,Call,B,12/12/2015,61,45,13:00,12/12/2015 13:00,12/12/2015 13:00
287347,Orange Pine Plover,Call,B,10/12/2015,125,77,8:00,10/12/2015 8:00,10/12/2015 8:00
287345,Orange Pine Plover,Call,B,10/12/2015,77,44,8:00,10/12/2015 8:00,10/12/2015 8:00
287307,Orange Pine Plover,Call,B,10/11/2015,56,50,8:15,10/11/2015 8:15,10/11/2015 8:15
287295,Orange Pine Plover,Call,B,10/10/2015,112,90,13:45,10/10/2015 13:45,10/10/2015 13:45
282287,Orange Pine Plover,Song,B,5/2/2015,123,72,19:00,5/2/2015 19:00,5/2/2015 19:00
282286,Orange Pine Plover,Song,B,5/2/2015,123,76,19:00,5/2/2015 19:00,5/2/2015 19:00
282285,Orange Pine Plover,Call,B,3/13/2015,48,31,10:00,3/13/2015 10:00,3/13/2015 10:00
282284,Orange Pine Plover,Call,B,3/13/2015,55,42,10:00,3/13/2015 10:00,3/13/2015 10:00
282283,Orange Pine Plover,Call,B,3/13/2015,123,75,10:00,3/13/2015 10:00,3/13/2015 10:00
269616,Orange Pine Plover,Call,B,7/5/2015,61,35,10:14,7/5/2015 10:14,7/5/2015 10:14
244588,Orange Pine Plover,Call,B,4/19/2013,124,69,13:30,4/19/2013 13:30,4/19/2013 13:30
244587,Orange Pine Plover,Call,B,4/19/2013,112,73,13:30,4/19/2013 13:30,4/19/2013 13:30
244585,Orange Pine Plover,Call,B,4/16/2013,53,48,6:00,4/16/2013 6:00,4/16/2013 6:00
240174,Orange Pine Plover,Call,B,4/4/2015,61,31,10:30,4/4/2015 10:30,4/4/2015 10:30
233656,Orange Pine Plover,Song,B,3/29/2015,78,21,9:00,3/29/2015 9:00,3/29/2015 9:00
216382,Orange Pine Plover,Song,B,3/10/2015,64,49,13:30,3/10/2015 13:30,3/10/2015 13:30
192728,Orange Pine Plover,"Call, Song",B,4/12/2014,124,72,9:44,4/12/2014 9:44,4/12/2014 9:44
180289,Orange Pine Plover,Call,B,2/24/2014,58,54,9:30,2/24/2014 9:30,2/24/2014 9:30
175788,Orange Pine Plover,Call,B,4/18/2014,60,33,14:30,4/18/2014 14:30,4/18/2014 14:30
174398,Orange Pine Plover,Song,B,3/16/2014,120,73,8:47,3/16/2014 8:47,3/16/2014 8:47
170060,Orange Pine Plover,Call,B,3/16/2014,59,42,9:39,3/16/2014 9:39,3/16/2014 9:39
169265,Orange Pine Plover,Call,B,3/4/2014,135,54,9:56,3/4/2014 9:56,3/4/2014 9:56
169186,Orange Pine Plover,Call,B,3/8/2014,59,46,16:00,3/8/2014 16:00,3/8/2014 16:00
168056,Orange Pine Plover,Call,B,12/28/2008,65,43,8:00,12/28/2008 8:00,12/28/2008 8:00
168055,Orange Pine Plover,Song,B,4/27/2009,128,63,8:00,4/27/2009 8:00,4/27/2009 8:00
168054,Orange Pine Plover,Call,B,6/24/2007,90,64,9:30,6/24/2007 9:30,6/24/2007 9:30
168053,Orange Pine Plover,Call,B,1/5/2008,119,67,9:00,1/5/2008 9:00,1/5/2008 9:00
168051,Orange Pine Plover,"Call, Song",B,3/9/2009,123,84,9:00,3/9/2009 9:00,3/9/2009 9:00
168047,Orange Pine Plover,Song,B,3/6/2010,57,42,9:00,3/6/2010 9:00,3/6/2010 9:00
168045,Orange Pine Plover,"Call, Song",B,4/1/2012,126,78,7:00,4/1/2012 7:00,4/1/2012 7:00
168041,Orange Pine Plover,Song,B,4/26/2007,123,70,8:30,4/26/2007 8:30,4/26/2007 8:30
168037,Orange Pine Plover,Song,B,2/1/2014,60,40,8:30,2/1/2014 8:30,2/1/2014 8:30
168014,Orange Pine Plover,Call,B,3/31/2007,118,93,8:30,3/31/2007 8:30,3/31/2007 8:30
168013,Orange Pine Plover,Call,B,4/26/2007,91,60,7:30,4/26/2007 7:30,4/26/2007 7:30
168012,Orange Pine Plover,Call,B,2/8/2009,52,148,7:30,2/8/2009 7:30,2/8/2009 7:30
168011,Orange Pine Plover,"Call, Song",B,3/12/2012,69,49,7:30,3/12/2012 7:30,3/12/2012 7:30
168010,Orange Pine Plover,"Call, Song",B,2/16/2013,45,56,7:30,2/16/2013 7:30,2/16/2013 7:30
168009,Orange Pine Plover,Song,B,2/16/2013,122,69,7:30,2/16/2013 7:30,2/16/2013 7:30
168008,Orange Pine Plover,Song,B,2/16/2013,44,54,7:30,2/16/2013 7:30,2/16/2013 7:30
168007,Orange Pine Plover,Song,B,3/25/2012,51,149,7:30,3/25/2012 7:30,3/25/2012 7:30
168006,Orange Pine Plover,Song,B,5/11/2009,115,70,8:00,5/11/2009 8:00,5/11/2009 8:00
163254,Orange Pine Plover,Song,B,6/2/2013,55,49,6:30,6/2/2013 6:30,6/2/2013 6:30
145940,Orange Pine Plover,"Call, Song",B,8/1/2013,77,37,8:04,8/1/2013 8:04,8/1/2013 8:04
143797,Orange Pine Plover,Song,B,7/7/2013,128,68,7:53,7/7/2013 7:53,7/7/2013 7:53
141164,Orange Pine Plover,Call,B,4/12/2013,119,73,11:00,4/12/2013 11:00,4/12/2013 11:00
138583,Orange Pine Plover,Song,B,6/16/2013,39,31,10:45,6/16/2013 10:45,6/16/2013 10:45
137054,Orange Pine Plover,"Call, Song",B,6/4/2013,60,49,6:30,6/4/2013 6:30,6/4/2013 6:30
135702,Orange Pine Plover,Call,B,5/20/2013,129,75,18:30,5/20/2013 18:30,5/20/2013 18:30
